over_number,commentary_data,timestamp,match_id
preview, Their last performance kind of negated their rollicking start against MI. But one would want to believe Kohli and Faf are in good stead. Karn Sharma is yet to be bitten by the curse of oblivion and has been very frugal in the two games which he has played while picking up 4 wickets as well.,1681131483155,66239
preview,"""Good evening, some updates from  Mark Wood has marked his run-up, so have both David Willey and Wayne Parnell,"" says I0$from the venue! All of them getting a game or is it just a mirage? We shall know in a bit...",1681131565417,66239
preview," Mayers, Wood, Bishnoi, Pooran’s cameos and Ekana wicket! Be it the black soil or the red soil, LSG are looking to master the conditions at Lucknow. Home Sweet Home has been their mantra so far...",1681131711619,66239
preview,Their bowling line up looks wafer thin in the absence of Hasaranga and Hazlewood. But it might change soon. Their top-order looks sorted but does DK and Maxwell will have a lot of responsibility to burden in the middle and death overs in case of a poor start. Is Harshal Patel a spent force? A few rhetorical and blunt questions stare them.,1681132004227,66239
preview,"It's the exact same pitch which was used for the Mumbai Indians-RCB game. The hard length worked for the pacers. I don't think it's going to turn much, hasn't changed a lot from last week. There's a little bit of grass on it. It's a very mosaic-looking surface. Not much seam movement, not much spin. With the size of the ground, 200 here is a must. Small boundaries, good surface, I don't mind runs on the board because I'm hearing no dew at all at this ground. So get runs on the board and if it's over 200, you should be able to defend it.",1681132195074,66239
preview, Rahul is yet to step up fully. Stoinis has been a bit of a let down. How does QDK come in? These are a few things LSG need to look after.,1681132252937,66239
preview,"I0$ Virat Kohli versus Krunal Pandya and Ravi Bishnoi. Kohli has a strike-rate of less than 100 against both of them. And since IPL 2019, his strike rate against SLA's has been less than 100. KL Rahul also has had his share of problems against SLA's as well. The two premier batters will have their task cut-out.",1681132370102,66239
preview,"I0$ - Avesh, Mayers and Stoinis have marked their run-ups as well. QDK to continue waiting?",1681132526396,66239
preview,The cauldron today will see a lot of red and black. The Chinnaswamy would be buzzing and supporting their home team. Just the shot in the arm that RCB needs and a good batting surface as is the case mostly will see the batters of both teams trying to arm wrestle their way to a win. Whose muscles will be flexed more is what we wait for!,1681132832378,66239
preview," The experience has been amazing so far. We got a winning start to the tournament and I’m happy to contribute for my team. We’ve done well, obviously two wins in Lucknow and one loss to Chennai in Chennai, hopefully we can leave tonight with a win. The guys have been really good, everyone has stepped up to this level. The bowlers have also stepped up even though we know IPL is a difficult tournament for bowlers. (On Mark Wood) He’s rapid, it is exciting for him as well and it is always nice to have an X-factor in your team. He gets you wickets at crucial times. I’m here to do what the team requires - if it means batting 10 balls and smash a couple of sixes, that’s my job.",1681133361371,66239
preview," I haven’t played a lot yet this year but going forward I will have moments, I hope I get to perform today. Team’s balance has become better because of the impact player, and I’m waiting for moments where my bowling could be required, similarly with my batting. We won our first game convincingly at home, and it feels good to be back here after travelling to Kolkata. The full focus now is to ace the next six home matches, and maintain a solid team balance. On this surface, the bounce is ideal for my style of batting - it makes it easy for me to score runs and in the previous game we also noticed the ball was gripping.",1681133361381,66239
preview,,1681133402943,66239
