over_number,commentary_data,timestamp,match_id
preview," Squad: Venkatesh Iyer, Rahmanullah Gurbaz(w), Nitish Rana(c), Rinku Singh, N Jagadeesan, Andre Russell, Sunil Narine, Shardul Thakur, Lockie Ferguson, Varun Chakaravarthy, Umesh Yadav, David Wiese, Mandeep Singh, Anukul Roy, Kulwant Khejroliya, Vaibhav Arora, Harshit Rana, Suyash Sharma",1680261403226,66173
preview," Squad: Shikhar Dhawan(c), Matthew Short, Harpreet Singh Bhatia, Bhanuka Rajapaksa, Shahrukh Khan, Prabhsimran Singh(w), Sikandar Raza, Sam Curran, Rishi Dhawan, Harpreet Brar, Rahul Chahar, Arshdeep Singh, Raj Bawa, Nathan Ellis, Baltej Singh, Jitesh Sharma, Atharva Taide, Vidhwath Kaverappa, Mohit Rathee, Shivam Singh",1680261582497,66173
preview,,1680261584042,66173
preview," Cricket is definitely a religion in India -  we witnessed a prime example of the same at the Narendra Modi Stadium in Ahmedabad yesterday as the 16th season of IPL kicked off. The entire stadium was jam-packed with passionate fans rooting for their respective team, with seas of yellows and blues coming to prominence. A grand opening ceremony was followed by a closely fought encounter between GT and CSK, with the home side, the defending champions, sailing to the finish line in style! The IPL caravan now moves on to the northern part of India where Punjab Kings will be hosting Kolkata Knight Riders in Mohali.",1680338704035,66173
preview," It’s a new dawn for both Punjab Kings and KKR with new captains and new coaches at the helm. New beginnings always provide opportunities to shine and emerge as heroes. Both teams are facing some injury concerns and player availability issue for their opening game. Punjab begin their quest for the IPL trophy under Shikhar Dhawan. Although they haven’t won the IPL till now, they do have a lot of firepower in their side. They bought Sam Curran with a record-breaking bid at the auction and the young man will be certainly striving to impress. Death bowling was an issue for them in the previous edition but Sam Curran can be the ace for them in partnership with Arshdeep Singh.",1680339687819,66173
preview,"Kolkata Knight Riders will be led by Nitish Rana. It was a forced change as Shreyas Iyer got injured during the BGT. It will be a real test for him but he has some exciting players at his disposal. They are a side who rely on all-rounders and they certainly bat deep. Shardul Thakur and Lockie Ferguson were traded in by them pre-season and that definitely adds sharpness to their bowling. In the last season, both Punjab and Kolkata had middling returns and they will be eager to come to the fore with a solid opening game. Will Punjab Kings rule the roost at their home ground? Or will KKR fire on all cylinders today? The toss and team lineups will be out in a while.",1680339819695,66173
preview," ""Average first innings score in afternoon matches here is 159, nine runs less than evening matches. Also, 80 percent matches have been won by teams chasing. A lot of that has to do with the moisture in the surface. However, this pitch is light brown in colour which tells me there's not a lot of moisture. It's also very hard, so it might be more even for teams batting first and chasing. There's a good covering of grass, looks quite even. Dimensions of the ground are unique. If you go to the eastern side, it's the larger of the two boundaries - 72 meters in distance, and also against the wind. That's not where you want to hit. Down the ground is 77 meters. Spinners would want to capitalise on that."" - ",1680340683938,66173
preview, KKR can benefit the most with this Impact Player rule as they have Umesh Yadav who is Powerplay Specialist. They can bowl him out in the first 7 overs and replace him after that !!,1680340683939,66173
preview," My preparation has been good. I got injured during red-ball season, so I was preparing for white-ball season. We have a new coach and we have a new plan, so let’s hope for the best. (On Sunil Joshi, Punjab Kings spin bowling coach) I have learnt a lot from him. Being a leg-spinner, he advises me to go for wickets. As this is a big ground, it will be very helpful for spinners, especially with the square boundaries big.",1680341278241,66173
preview,,1680341369785,66173
preview," We will bowl first, it has rained in the last two days so there would be some moisture. I am excited because very few people get this opportunity. It is a game of cricket afterall so there is not much pressure. The impact player rule is in its initial stage. We have to see that the decisions we take prove to be right. Russell, Narine, Gurbaz and Southee are our overseas players.",1680341461328,66173
preview," We would have fielded first. Getting the impact player in the second innings can create more of an impact. Happy to bat as well. We have got a balanced side, so hopefully we will do good. The team preparation has been good and we will look to dominate the game, hoping for a great season ahead. We are eager to win the trophy and I am looking to lead from the front. My overseas players are - Bhanuka, Nathan Ellis, and Sam Curran, don't remember the fourth name.",1680341555741,66173
preview," (Playing XI): Rahmanullah Gurbaz(w), Mandeep Singh, Nitish Rana(c), Rinku Singh, Andre Russell, Shardul Thakur, Sunil Narine, Tim Southee, Anukul Roy, Umesh Yadav, Varun Chakaravarthy",1680341890736,66173
preview," (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Bhanuka Rajapaksa, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Sikandar Raza, Nathan Ellis, Harpreet Brar, Rahul Chahar, Arshdeep Singh",1680342014976,66173
preview,,1680342016328,66173
preview," To be honest, even though it might look small, you still have to get good bat to ball. I still respect every ground that I play in. It's just hitting the ball in the stands as usual. Always been fun playing in India. The environment, and the love from the fans, home and away, is just unbelievable. It is something to cherish and I will do my best in whatever role. (On being a senior player along with Narine) Whenever you think too much, you might get a bit of pressure. So, I try to be as relaxed as possible. In the back of my mind, I know that we've been here for years now and he is more senior than me. I look to make sure to get the job done and do my best all the time. (On their roles) Yeah, we do talk about it but not that much. I know that my part is to finish games, to get the team to a good total whenever batting first. He knows his job is to bowl four overs, get as many wickets as possible and keep bowling tight. My job in the field is to field in the hotspots. So, at the end of the day, we discuss stuff but not too much. He knows his role, I know my role. (On their targets) I won't say it, but I do have my goals when I come to tournaments. I'd like to raise the bar every year. Sometimes it doesn't happen, but I still set the standards and the bar high. So, whenever you achieve it, you contribute to the team too.",1680342111984,66173
preview,"So it's bright and sunny here in Mohali,  Persistent light drizzle over the last couple of days threatened a possibility of a rain-abandoned opener. Thankfully, the sky has been clear today even if slightly gloomy in the morning.",1680342367450,66173
preview,We are all set to begin. The atmosphere is absolutely electrifying out there. Nitish Rana is giving a pep talk to his boys as they huddle together. Shikhar Dhawan and Prabhsimran Singh will be eyeing to provide Punjab Kings a good start. Umesh Yadav to start off the proceedings with the ball. A wide slip in place. Here we go..,1680342762747,66173
preview,,1680342762757,66173
preview,,1680343262824,66173
preview,,1680343262824,66173
0.1," Umesh Yadav to Prabhsimran, no run, Umesh starts off with a full ball outside off and it is swinging away, Prabhsimran goes for a drive but mistimes it towards mid-off ",1680343267673,66173
