over_number,commentary_data,timestamp,match_id
preview," Squad: Rohit Sharma(c), Dewald Brevis, Ramandeep Singh, Tilak Varma, Suryakumar Yadav, Ishan Kishan(w), Tristan Stubbs, Tim David, Cameron Green, Shams Mulani, Piyush Chawla, Kumar Kartikeya, Hrithik Shokeen, Arjun Tendulkar, Jofra Archer, Arshad Khan, Jason Behrendorff, Sandeep Warrier, Akash Madhwal, Duan Jansen, Vishnu Vinod, Nehal Wadhera, Raghav Goyal",1680359595300,66190
preview," Squad: Faf du Plessis(c), Virat Kohli, Suyash Prabhudessai, Dinesh Karthik(w), Anuj Rawat, Manoj Bhandage, Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Shahbaz Ahmed, David Willey, Harshal Patel, Siddarth Kaul, Karn Sharma, Reece Topley, Mohammed Siraj, Sonu Yadav, Akash Deep, Rajan Kumar, Avinash Singh, Finn Allen, Himanshu Sharma",1680359737225,66190
preview,,1680359739006,66190
preview," Hello and a warm welcome to the second game of todays double header where Royal Challengers Bangalore will play hosts to Mumbai Indians at the M Chinnaswamy Stadium. The fans have eagerly missed IPL action in Bengaluru since before the pandemic and this season expect a huge sea of red amongst the crowd chanting RCB, RCB, at the top of their voices. RCB have had quite a consistent run in the IPL in the last three seasons, reaching the playoffs every single time. On the other hand, MI struggled last year after the mega auction as they finished at the bottom of the table.",1680439581259,66190
preview,"Now, let’s analyse the strengths and weaknesses of both these sides. To start with, both teams have injury concerns and are missing a few key players. RCB will miss Hazlewood, Hasaranga, and Patidar. Hazlewood and Patidar are recovering from injuries while Hasaranga is on national duty. Mumbai Indians have to do without Jasprit Bumrah and Jhye Richardson. RCB are top-heavy and rely a lot on Kohli and du Plessis. The addition of Bracewell though does give them a good all-round option. They do have good variety in their pace attack but they would strive to be more economical.",1680439618151,66190
preview,"MI signed Cameron Green and that does solidify them. The fact that Archer is fully fit, MI would want him to rise to the occasion. Rohit Sharma has been a bit off-colour with the bat in the last few seasons of the IPL and MI would want him to lead from the front. Their bowling does look a bit short on experience but it also presents an opportunity for new stars to emerge. The bright thing for the visitors is that they have a terrific record at this venue – with 10 wins and only three losses. Will MI once again shine in Bengaluru? Or will RCB put up a clinical display in front of their home crowd? Expect a run-feast as the boundaries are short and the pitch can well be a belter. Toss and team lineups will come out in a while..",1680439627983,66190
preview,,1680440877827,66190
preview," We are going to bowl first. There's a bit of weather around. There has been a bit of dew in the practice games too. (Four overseas players)  We have been so excited to get started to tonight. This is one of the great stadiums to play cricket in. That's a long way again. The first goal is to make the playoffs. We have to make sure we get off to a good start, 14 games to go in the tournament, and then we can talk about that.",1680442127670,66190
preview," With this new rule teams are backing themselves to chase. At the end of the day you have to play good cricket to win. We know we have to bat first here. The pitch looks good, we just have to come out with positive intent. (Overseas players)  Last season was a disappointment for us but again, we know exactly where we went wrong so we will try and correct those mistakes. We have got some new faces as well so hopefully those guys play freely and express themselves. (On playing his 200th T20 game as captain) Exciting, I am really honored and grateful as well. It's been a long journey and it's something I will cherish. Look forward to playing many more games and hopefully we can achieve what we want. to achieve.",1680442435870,66190
preview,,1680442791339,66190
preview," (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Hrithik Shokeen, Piyush Chawla, Jofra Archer, Arshad Khan",1680442807027,66190
preview," (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Michael Bracewell, Shahbaz Ahmed, Dinesh Karthik(w), Karn Sharma, Harshal Patel, Akash Deep, Reece Topley, Mohammed Siraj",1680442884833,66190
preview,,1680442887065,66190
preview,,1680442887075,66190
preview,There is a minute's silence for Salim Durani who passed away today. He was the first Indian cricketer to get the Arjuna Award.,1680443301899,66190
preview," Jason Behrendorff, Vishnu Vinod, Shams Mulani, Sandeep Warrier, Ramandeep Singh.",1680443699613,66190
preview," Anuj Rawat, Suyash Prabhudessai, Mahipal Lomror, Sonu Yadav, David Willey.",1680443740036,66190
preview,,1680443764427,66190
preview,The players and the umpires make their way out to the middle. Rohit Sharma and Ishan Kishan would be eyeing to provide MI a good start. Mohammed Siraj to start off the proceedings with the ball. A slip in place. Here we go..,1680443891911,66190
preview,,1680444042936,66190
preview,,1680444042936,66190
0.1," Siraj to Rohit, 1 run, back of a length ball on leg, Rohit is a bit cramped up but manages to pull it away towards deep square leg to get going ",1680444054686,66190
0.2," Siraj to Ishan Kishan, no run, back of a length ball on off, Ishan Kishan camps back and eases it towards cover point ",1680444078514,66190
0.3," Siraj to Ishan Kishan, no run, on a length around leg, Ishan Kishan looks to turn it across but is hit high on the pads ",1680444108253,66190
0.4," Siraj to Ishan Kishan, no run, fuller length ball around off, a bit of nibble in the air, Ishan Kishan covers the line and eases it towards mid-on ",1680444146226,66190
0.5," Siraj to Ishan Kishan, 1 run, back of a length ball slanting across Ishan Kishan as he places it to deep backward point for a run ",1680444182958,66190
0.6," Siraj to Rohit, no run, good length ball outside off, a bit of extra bounce on that, played with an angled bat towards backward point ",1680444253937,66190
0.6,,1680444303985,66190
1.1," Topley to Ishan Kishan, , well played! Pitched up ball outside off, swinging away, Ishan Kishan reaches out to it and caresses it through cover point for a glorious boundary ",1680444310442,66190
1.2," Topley to Ishan Kishan, no run, fuller lengh ball around off, a bit of away shape on that, Ishan Kishan leans ahead and blocks it towards covers ",1680444338322,66190
1.2," Topley to Ishan Kishan, no run, fuller lengh ball around off, a bit of away shape on that, Ishan Kishan leans ahead and blocks it towards covers ",1680444338322,66190
1.3," Topley to Ishan Kishan, no run,  Full ball outside off, driven crisply towards covers where the fielder dives to his right to make a brilliant stop. Rohit had taken off and has to turn back. But, the shy misses at the bowler's end. Rohit was not even in the frame ",1680444375790,66190
1.4," Topley to Ishan Kishan, , full ball outside off, Ishan Kishan creams it uppishly and it just goes past the leaping fielder at covers. Runs through to the fence ",1680444408103,66190
1.5," Topley to Ishan Kishan, no run, back of a length ball outside off, punched off the back foot to covers ",1680444437443,66190
1.6," Topley to Ishan Kishan, 1 run, another back of a length ball outside off, Ishan Kishan steers it down to third man to keep strike ",1680444485046,66190
2.1," Siraj to Ishan Kishan, no run, on a length around leg, Ishan Kishan looks to flick it away but misses. Siraj appeals for an lbw but the umpire stays put. Faf signals to him that it might have pitched outside leg ",1680444561657,66190
2.2," Siraj to Ishan Kishan, no run, Siraj once again gets some shape back in from a fuller length. Ishan Kishan looks to counter it tentatively but is hit on the pads ",1680444592152,66190
2.2," Siraj to Ishan Kishan,  Caught!! ",1680444644943,66190
2.3," Siraj to Ishan Kishan,  Caught by Harshal Patel!!  The crowd makes a huge noise. On a length around off, Ishan Kishan looks to pick it up over square leg but gets it off the outer half of the bat. The ball flies towards third man. Harshal in the deep takes a well-judged catch near the fence.  ",1680444646535,66190
2.3,,1680444736481,66190
2.4," Siraj to Green, 1 run, back of a length ball around off, Green punches it towards mid-off to get a single ",1680444744130,66190
2.5," Siraj to Rohit, no run, in the tight off stump channel, seams away a touch, Rohit covers the line and dabs it into the off-side ",1680444776587,66190
2.6," Siraj to Rohit, no run, pitched up ball, shaping in a touch, Rohit comes half-forward and eases it to mid-on ",1680444826706,66190
3.1," Topley to Green, , shot! Full ball outside off, Green plants his front foot across and drills it through covers for a rocketing boundary ",1680444894661,66190
3.2," Topley to Green, no run, full ball around leg, swinging in, Green looks to flick it away but is hit on the pads ",1680444931016,66190
3.2," Topley to Green,  Bowled!! ",1680444958233,66190
3.3," Topley to Green,  Bowled!!  He bowls a very full ball around off and gets it to swing in. Green looks to drive it through covers with minimal foot movement but only manages to get a thick inside edge which crashes into the stumps. Topley is cock-a-hoop! An ideal start for RCB. Joy for Topley whereas disappointment for Green.  ",1680444961247,66190
3.3,,1680445082720,66190
3.4," Topley to Suryakumar Yadav, no run, fuller length ball slanting across Suryakumar Yadav. He plants his front foot across and defends it towards point ",1680445087684,66190
3.4,Sky has been in horrid form in ODIs. He registered three consecutive golden ducks against Australia recently,1680445090684,66190
3.4,Sky has been in horrid form in ODIs. He registered three consecutive golden ducks against Australia recently,1680445090684,66190
3.5," Topley to Suryakumar Yadav, no run, back of a length ball outside off, Suryakumar Yadav hangs back and places it towards point ",1680445122326,66190
3.6,"Topley to Suryakumar Yadav, 1 run, good length ball around off, Suryakumar Yadav with minimal foot movement punches it towards mid-off for a single. That will give him some relief. The ball swinging in on the tight off-stump channel caused him worries against Starc recently",1680445160685,66190
4.1," Siraj to Suryakumar Yadav, , Siraj slips this one down the leg side, Suryakumar Yadav moves inside the line in a bid to whip it towards fine leg but misses. It has been wided ",1680445231353,66190
4.1," Siraj to Suryakumar Yadav, 1 run, length ball around off, seaming in after pitching, Suryakumar Yadav whips it away to deep mid-wicket for a run ",1680445267274,66190
4.2," Siraj to Rohit, no run, back of a length ball outside off, Rohit punches it crisply but finds Bracewell at covers ",1680445310876,66190
4.3," Siraj to Rohit, no run, good length ball just outside off, Rohit punches it towards the left of Siraj and he sticks his hand out to make a stop in his followthrough ",1680445350161,66190
4.4," Siraj to Rohit, no run, Rohit uses his feet and Siraj bowls a length ball which angles in. He looks to pull it away but misses ",1680445398992,66190
4.5,"Siraj to Rohit, no run,  Short ball around off, Rohit looks to pull it across but gets a top edge. Siraj runs in so does Karthik. Siraj gets his hands on the ball but can't keep his control as both are ball-watching and hence, they collide with each other. Siraj is down",1680445512092,66190
4.5,A bit of hold up in play. It is good to see Siraj fine and ready to bowl again,1680445515092,66190
4.6," Siraj to Rohit, no run, pitched up ball around off, Rohit drives it crisply but finds mid-on ",1680445607803,66190
4.6,,1680445697264,66190
5.1," Akash Deep to Suryakumar Yadav, 1 run, brilliant fielding by Topley! Length ball outside off, Suryakumar Yadav pushes at it with hard hands and gets it off the outer half of bat. Topley at short third man dives to his right to stop a certain boundary ",1680445709085,66190
5.1," Even though Ishan Kishan is destructive, he has really not improved upon his strike rotation abilities for years. Dot balls creates pressure which eventually results in risky shots off good balls.",1680445709086,66190
5.1," Akash Deep to Rohit,  Caught!! ",1680445747799,66190
5.2,"Akash Deep to Rohit,  Caught by Karthik!!  A good length ball just outside off and it seams away. Rohit pushes at it with minimal foot movement and only manages an edge behind. Karthik takes a regulation catch. Slip had moved out so he wanted to place it in the gap between the keeper and short third man. Fails in his attempt. MI are in a precarious situation now. ",1680445751724,66190
5.2,,1680445864460,66190
5.3," Akash Deep to Tilak Varma, no run, length ball angling across Tilak Varma as he taps it to point ",1680445871379,66190
5.4," Akash Deep to Tilak Varma,  Tilak Varma doesn't need sighters. Tilak Varma uses his long levers and tonks this one over long-on for a maximum. That came right off the meat of the bat ",1680445907209,66190
5.5," Akash Deep to Tilak Varma, 1 run, back of a length ball outside off, nips away slightly, Tilak Varma runs it down to third man ",1680445953026,66190
5.6," Akash Deep to Suryakumar Yadav, 2 runs, fuller length ball outside off, Suryakumar Yadav slices it with an open bat face towards deep backward point. Topley in the deep moves to his left and slides to make a very good stop. A couple results ",1680445995127,66190
5.6," Akash Deep to Suryakumar Yadav, 2 runs, fuller length ball outside off, Suryakumar Yadav slices it with an open bat face towards deep backward point. Topley in the deep moves to his left and slides to make a very good stop. A couple results ",1680445995127,66190
5.6,A brilliant powerplay for RCB! Harshal Patel comes in for a bowl now,1680445998127,66190
5.6,,1680446092756,66190
5.6,,1680446092766,66190
6.1," Harshal Patel to Tilak Varma, 1 run, Harshal Patel bowls a fuller length ball outside off from round the wicket, Tilak Varma leans into it and places it towards deep point ",1680446105418,66190
6.2," Harshal Patel to Suryakumar Yadav, 1 run, angling in from a length outside off, Suryakumar opens his bat face to place it towards deep backward point ",1680446162625,66190
6.3," Harshal Patel to Tilak Varma, , nicely done! Back of a length ball on leg, Tilak Varma gets on top of the bounce and pulls it past the right side of short fine leg. No chance for deep backward square leg to cut it off ",1680446199091,66190
6.4," Harshal Patel to Tilak Varma, 1 run, on a length on leg, tucked off the back foot towards wide mid-on ",1680446248350,66190
6.5," Harshal Patel to Suryakumar Yadav, no run, the back of the hand slower ball outside off, Suryakumar Yadav looks to force it through square of the wicket on the off-side but is beaten by the lack of pace ",1680446283812,66190
6.6," Harshal Patel to Suryakumar Yadav, 1 run, on a length outside off, Suryakumar Yadav chips it uppishly past the left side of the bowler. Faf dives to his right to make a good stop as the batters cross across safely ",1680446325609,66190
6.6,,1680446435968,66190
7.1," Karn Sharma to Suryakumar Yadav, 2 runs, full ball on leg, clipped nicely towards deep mid-wicket, Faf moves to his right, shows some good skills with his foot and keeps the ball in play. A couple taken ",1680446450928,66190
7.2," Karn Sharma to Suryakumar Yadav, 1 run, tossed up ball on middle, Suryakumar Yadav stays leg side of the ball and strokes it to sweeper cover ",1680446478795,66190
7.3," Karn Sharma to Tilak Varma, 1 run, tossed up ball on leg, Tilak Varma steps down the track and glances it towards fine leg. Topley gets across to his left and dives to stop the ball. But he has landed awkwardly on his right shoulder, looks to be in a lot of pain ",1680446528106,66190
7.3," It is a cause of concern for him as well as for RCB. The physio is having a chat with him as he goes off the field. Shoulder is a sensitive part but hopefully, he will be fine",1680446531106,66190
7.4," Karn Sharma to Suryakumar Yadav, 1 run, tossed up ball, it's the googly, knocked down to long-on ",1680446683717,66190
7.5," Karn Sharma to Tilak Varma, 1 run, fraction short in length, pulled to deep mid-wicket where Kohli stops it. The crowd cheers for him ",1680446713515,66190
7.6," Karn Sharma to Suryakumar Yadav, no run, quicker and flatter down leg, Suryakumar looks to tuck it away but is hit on the pads ",1680446743402,66190
7.6,,1680446819627,66190
8.1," M Bracewell to Tilak Varma, no run, on a length outside off, cut away towards point ",1680446823596,66190
8.1," M Bracewell to Tilak Varma, no run, on a length outside off, cut away towards point ",1680446823596,66190
8.2," M Bracewell to Tilak Varma, 1 run, on a length on middle and off, Tilak Varma works it against the spin to deep mid-wicket ",1680446843312,66190
8.3," M Bracewell to Suryakumar Yadav, no run, slower through the air and on a length outside off, spinning in. Suryakumar Yadav cuts it off his stumps towards backward point ",1680446886342,66190
8.4," M Bracewell to Suryakumar Yadav, , tossed up ball wide outside off, Suryakumar Yadav reaches out to it and lofts it over extra cover. The sweeper cover fielder puts in a dive to his right but can't stop it ",1680446912909,66190
8.4," M Bracewell to Suryakumar Yadav,  Caught!! ",1680446979005,66190
8.5," M Bracewell to Suryakumar Yadav,  Caught by Shahbaz Ahmed!! Suryakumar Yadav had got off to a start tonight but he finds a way to get himself out. That's what happens when you don't have runs under your belt. A harmless short ball outside off, Suryakumar Yadav rocks back and cuts it but doesn't bother to keep it down. The ball flies towards Shahbaz at backward point and he pouches it safely.  ",1680446983598,66190
8.5, RCB keep chipping away at the wickets. MI don't have any sort of rhythm going. The scoring-rate is also poor as they have been pushed back constantly by the RCB bowlers. They need a big partnership to get some momentum,1680446986598,66190
8.5,,1680447190034,66190
8.6," M Bracewell to Nehal Wadhera, , slower through the air and on a length outside off, Nehal Wadhera places it past the slip fielder. The fielder from backward point gives it a chase and slides near the fence but the ball wins the race.  ",1680447197283,66190
9.1," Karn Sharma to Tilak Varma, 1 run, Tilak Varma uses his feet and drills the tossed up ball to long-off ",1680447263552,66190
9.2," Karn Sharma to Nehal Wadhera, no run, full ball on middle and leg, Nehal Wadhera strokes it to extra cover ",1680447294602,66190
9.3," Karn Sharma to Nehal Wadhera, no run, the googly on a length on off, Nehal Wadhera pushes it back to the bowler ",1680447314147,66190
9.3,"RCB review against a lbw decision. It was a conference between Karn Sharma, Maxwell, and Karthik. Faf asked what he should do from near the fence and he was told by Karthik to take the review. Just in time. UltraEdge shows no bat involved. Well, Ball Tracking shows it pitched outside leg and that's the end of the story",1680447317147,66190
