over_number,commentary_data,timestamp,match_id
preview,""" The first chants of Dhoni-Dhoni!"" says a relieved Kaushik who's made it into the stadium at last. Meanwhile, the opening ceremony is about to begin in front of a packed crowd.",1680265850564,66169
preview, Didn't expect to see so much yellow in Motera!,1680265850565,66169
preview," No matter whatever the stadium may be, CSK fans are the majority :)",1680265850670,66169
preview," ""More yellow than blue in this stadium that's now almost 90% full,"" confirms Kaushik. ""A volunteer, possibly on instruction from some Titans marketing guy, is frantically distributing Blue Titans flag, even to those wearing the CSK kits! Job pressure."" Whatever their team colour, the crowd is currently singing along with Arijit Singh. Rivalries aside for now.",1680266544080,66169
preview," Hari agree with that, but there is definitely an exception in Chinnaswamy Stadium. Its all a red wave there.",1680266544081,66169
preview, The most successful captain of India vs the future captain of India..The Ahmedabad crowd is on the threshold of Indian cricket.,1680266544186,66169
preview," Okay, let's get to the match on hand shall we. Nikhil Jadhav will take you through how these two teams stack up.",1680266824824,66169
preview,"Two teams packed with quality all-rounders and proven perfomers over several seasons will face-off in the inaugural game of the season at the Narendra Modi Stadium, Ahmedabad. Gujarat Titans - the defending champions of IPL are ready to take on four-time IPL winners - Chennai Super Kings in front of their home crowd. The same venue where India and Australia played a Test match in the presence of their respective Prime Ministers not so long ago. Moeen Ali, Ben Stokes, Ravindra Jadeja - CSK have got a bank of reliable all-rounders, but for the Titans, it will be their captain - the ultimate game changer - Hardik Pandya, who will be raring to go once again. Not only did he play a crucial role in Gujarat's triumph as an all-rounder, but he also proved his mettle as a leader. Assembling a team from scratch and winning the tournament like IPL in their first ever attempt, hats-off to Gujarat's achievement.  There were different players who stepped in for Gujarat in different scenarios, and braved them out of trouble every single time. Will Pandya and his boys manage to repeat their heroics. Only time will tell..",1680267324786,66169
preview," ""Looks like a belter of a wicket, there's a bit of grass covering on it, the surface is nice and hard. It has some good pace and bounce in it. The new ball might nip around a bit, so the opening batters will have a little bit of work cut out. The square boundaries are comparatively shorter as compared to the straighter ones. A great cricket surface and the outfield looks magnificent. The batters need to put up a good score on the board,"" reckons Simon Doull.",1680267466242,66169
preview, Having a Law exam tomorrow !!!! but who cares thinking of studying late at night and now just wanting to enjoy IPL,1680267466243,66169
preview," ujjwal ,Hari : Habibi , come to Wankhede..!! #WeBleedBlue",1680267466348,66169
preview," Huge roar from the crowd as MS Dhoni is seen on the big screen, grooving to the tunes of Arijit who is now on a car doing a lap around the stadium. Imagine the noise when Dhoni takes the field. It's mad out there.",1680267767543,66169
preview," vijay, study bro, that exam might decide ur life, all this is nothing but entertainment, keep this your last preference",1680267767544,66169
preview, MS showed on camera for just a few seconds and crowd went crazy. Arijit Singh wondering what just happened. :D,1680267767649,66169
preview," The performances are done, and it's time to welcome the captains on stage. And just listen to this. Massive roar as Dhoni makes his entry on top of a cart shaped like a chariot. Same for Pandya. They now pose in front of the trophy along with the BCCI office-bearers and other performers. Fireworks go off. With that, the opening ceremony is done. Time for cricket.",1680268875864,66169
preview,"Toss will take place at 7.10pm. Dhoni and Pandya are already in the middle, greeting the match referee Javagal Srinath. Dhoni is now handed a couple of sheets with the lineups depending on how the toss goes, and he's going through them.",1680269672909,66169
preview,"Right, time for the toss. Dhoni calls heads, it's a tails",1680270019891,66169
preview,,1680270056871,66169
preview," We'll bowl first. It's always good to play here. New start, new season, quite exciting. Almost everyone in the country has got motivation from him (Dhoni). Been a fan and admirer of him. Want boys to enjoy it. Result will take care of itself. It's different - I've left it in the coach. Ashu pa works all night on what needs to be done. I don't know (combination for today).",1680270065190,66169
preview, Were also looking to bowl. Looks a good wicket and I don't think it will change. Don't know if there will be dew because it rained last night. You want to play in front of people. This stadium is twice the capacity of other stadiums. Fantastic atmohsphere. Preparation was good. We assembled quite early. It's a luxury to have (impact player). It becomes slightly easy to take the decision because you can use it at any time. Influence of allrounder has become slightly less because of the rule.,1680270143171,66169
preview," (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu,  Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar",1680270514769,66169
preview," (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph",1680270779770,66169
preview,,1680270782018,66169
preview, Excited to see the teams tactical thinking being put to the test and possibly out of their comfort zone with the Impact player rule.,1680270782019,66169
preview,"The two teams walk out side by side, and then line up next to each other for the national anthem",1680271060335,66169
preview," Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",1680271091478,66169
preview," B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat",1680271105005,66169
preview," ""I did not see Captain's naming Impact Player's names during the toss. Is the impact player rule there in this IPL?"" -- Impact player will be chosen from the five subs that are named",1680271105006,66169
preview,,1680271105015,66169
preview,"All set for play. Mohammed Shami has the ball, and facing him is Conway. Two slips in place. Here's Shami from round the wicket",1680271332831,66169
preview,,1680271381755,66169
preview,,1680271381755,66169
0.1," Shami to Conway, no run, length ball slanted in on middle and leg, Conway hangs back and tucks it to midwicket ",1680271388638,66169
0.2," Shami to Conway, leg byes, 1 run, oh he gives charge and looks to whip it away into the on-side! A length ball slanted in around off, nips back in sharply, beats Conway's attempted flick and . It goes wide of the keeper who makes a half-stop diving across ",1680271438097,66169
0.3," Shami to Gaikwad, no run, back of a length on off, Gaikwad hangs back to defend but it straightens a touch. He gets a soft leading edge into the off-side ",1680271472201,66169
0.4,"Shami to Gaikwad, 1 run, back of a length on off, Gaikwad hangs back and bunts it in front of mid-on for a quick single",1680271503717,66169
0.5," Shami to Conway, no run, hard length delivery that angles onto off, defended back to Shami ",1680271539266,66169
0.6,"Shami to Conway, no run, Beaten!! Length delivery that holds its line and does not swing from outside off. Conway had a poke and is beaten",1680271585593,66169
0.6,,1680271712441,66169
1.1," Hardik Pandya to Gaikwad, , back of a length around middle, and it's been clipped away beautifully by Gaikwad! He hangs back and shows lovely wristwork to get it purring through midwicket ",1680271750399,66169
1.2," Hardik Pandya to Gaikwad, no run, good length on off, Gaikwad gets half-forward and defends ",1680271754784,66169
