match_id,inning_id,team_name,team_shortname,bat_id,bat_name,runs,balls,dots,fours,sixes,strikeRate,outDesc,bowlerId,wicketCode,isOverseas
66257,1,Sunrisers Hyderabad,SRH,12201,Harry Brook,100,55,0,12,3,181.82,not out,0,,True
66257,1,Sunrisers Hyderabad,SRH,2195,Mayank Agarwal,9,13,0,0,0,69.23,c Chakaravarthy b Russell,7736,CAUGHT,False
66257,1,Sunrisers Hyderabad,SRH,9012,Tripathi,9,4,0,2,0,225.0,c Gurbaz b Russell,7736,CAUGHT,False
66257,1,Sunrisers Hyderabad,SRH,9582,Markram,50,26,0,2,5,192.31,c Russell b Chakaravarthy,12926,CAUGHT,True
66257,1,Sunrisers Hyderabad,SRH,12086,Abhishek Sharma,32,17,0,3,2,188.24,c Thakur b Russell,7736,CAUGHT,False
66257,1,Sunrisers Hyderabad,SRH,10209,Klaasen,16,6,0,2,1,266.67,not out,0,,True
66257,1,Sunrisers Hyderabad,SRH,14565,Marco Jansen,0,0,0,0,0,0.0,,0,,True
66257,1,Sunrisers Hyderabad,SRH,1726,Bhuvneshwar,0,0,0,0,0,0.0,,0,,False
66257,1,Sunrisers Hyderabad,SRH,12627,Markande,0,0,0,0,0,0.0,,0,,False
66257,1,Sunrisers Hyderabad,SRH,19027,Umran Malik,0,0,0,0,0,0.0,,0,,False
66257,1,Sunrisers Hyderabad,SRH,10225,T Natarajan,0,0,0,0,0,0.0,,0,,False
66257,1,Sunrisers Hyderabad,SRH,10945,Washington Sundar,0,0,0,0,0,0.0,,0,,False
66257,2,Kolkata Knight Riders,KKR,13213,Rahmanullah Gurbaz,0,3,3,0,0,0.0,c Umran Malik b Bhuvneshwar,1726,CAUGHT,True
66257,2,Kolkata Knight Riders,KKR,11675,N Jagadeesan,36,21,7,5,1,171.43,c (sub)Glenn Phillips b Markande,12627,CAUGHT,False
66257,2,Kolkata Knight Riders,KKR,10917,Venkatesh Iyer,10,11,7,2,0,90.91,c Markram b Marco Jansen,14565,CAUGHT,False
66257,2,Kolkata Knight Riders,KKR,2276,Sunil Narine,0,1,1,0,0,0.0,c Markram b Marco Jansen,14565,CAUGHT,True
66257,2,Kolkata Knight Riders,KKR,9204,Nitish Rana,75,41,14,5,6,182.93,c Washington Sundar b T Natarajan,10225,CAUGHT,False
66257,2,Kolkata Knight Riders,KKR,7736,Andre Russell,3,6,3,0,0,50.0,c Marco Jansen b Markande,12627,CAUGHT,True
66257,2,Kolkata Knight Riders,KKR,10896,Rinku Singh,58,31,7,4,4,187.1,not out,0,,False
66257,2,Kolkata Knight Riders,KKR,8683,Shardul Thakur,12,7,2,2,0,171.43,c Washington Sundar b Umran Malik,19027,CAUGHT,False
66257,2,Kolkata Knight Riders,KKR,1858,Umesh Yadav,1,1,0,0,0,100.0,not out,0,,False
66257,2,Kolkata Knight Riders,KKR,36487,Suyash Sharma,0,0,0,0,0,0.0,,0,,False
66257,2,Kolkata Knight Riders,KKR,10692,Lockie Ferguson,0,0,0,0,0,0.0,,0,,True
66257,2,Kolkata Knight Riders,KKR,12926,Varun Chakaravarthy,0,0,0,0,0,0.0,,0,,False
