over_number,commentary_data,timestamp,match_id
preview,Both RR and Punjab are coming into this game on the back of convincing wins. The narratives don't spark much of an excitement though. It is the title drought for both units that would be pushing them to do better than before. RR won in 2008 and made it to the finale in 2022 only to be outdone by the Gujarat unit. Punjab have had hapless and reckless years ever since the inception of the IPL. They came close in 2014 but post that the same story has been told on a loop.,1680698692242,66208
preview,I0$ informs -- Greetings from Guwahati. It rained from midnight till about 4:00 in the morning. But the weather looks fine now.,1680698941593,66208
preview,I0$ Their top 3. The artillery at the top fired the opponents down. Almost sealed the fate in the first half. Their bowlers also chipped in to make it an all-round effort. Seems this is an extension of 2022!,1680699037230,66208
preview,"I0$ Their top order also batted impressively. Arshdeep's new ball exploits also sowed the seeds of the win against KKR. D/L came into play and bridged the gap. Barring Russell's threatening cameo, Punjab didn't come under much pressure.",1680699176902,66208
preview,"Gokul adds, ""Lots of pink in the stands and some PBKS jerseys, as expected. But the CSK yellow and jerseys with No.7 on the back also seen at the Barsapara stadium.""",1680699241916,66208
preview, The dimensions of the ground are unique. The square boundaries vary from one another. The pitch looks a belter. Little live grass and there is some dryness on the wicket. Players who can swing the ball like Boult can be effective.,1680699367937,66208
preview,What both should guard against? RR can be found culprit of an overdependence on their top-order. And Punjab have a definite amount of reliance on Arshdeep. Sam Curran unlike the last game has to do a better job with the new and old ball.,1680700014447,66208
preview,The venue is the Barsapara Stadium. It is expected to rain runs. Expect a run feast. In that case the experience in the bowling line up of RR will definitely come in handy.,1680700293467,66208
preview, Tremendous start. It is a group which is pretty familiar with each other. I suppose we have continued with the form from the last year. We appreciate it is a new year and a new season. New personnel. New faces. But the messages and the consistency around the change room has been the same. We look to back each other. My role is to pick uo early wickets with the new ball.,1680700496974,66208
preview," I have been given more responsibility, I used to bat at 6 in the domestics, where I was mainly used as a finisher. But here we have players like Sam Curran and Raza, that's the reason I have been pushed up, it's a chance to play more sensibly and contribute to the team. My role changed with the game. In the last game I needed to carry forward the momentum created by Bhanuka (Rajapaksha). My role was to score at a good rate which I did and made some 25 odd runs in quick time. My first time over here, I watched the India-South Africa game, it was a high-scoring game. So I think the crowd here in Guwahati will enjoy watching the match.",1680701228680,66208
preview,,1680701333729,66208
preview, We would like to bowl here. Expecting some dew. We will use the oppurtunity to bowl first. It is a great thought by the franchise. Loving it here. The players have gotten used to the conditions. We are going in with the same side. Very happy to see them grow. Jaiswal and Parag have grown a lot learning from the experienced guys.,1680701438778,66208
preview, We all know the dew comes. We also wanted to bowl first. It is alright. We are used to it. Let's go day by day. Not putting too much on pressure on myself. The process matters the most. Same eleven from the last game. RR are a very good side. They are playing good cricket. We want to give our best.,1680701564000,66208
preview," (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Riyan Parag, Shimron Hetmyer, Jason Holder, Ravichandran Ashwin, Trent Boult, KM Asif, Yuzvendra Chahal",1680701675916,66208
preview," (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Bhanuka Rajapaksa, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Sikandar Raza, Nathan Ellis, Harpreet Brar, Rahul Chahar, Arshdeep Singh",1680701722318,66208
preview,,1680701725223,66208
preview," Dhruv Jurel, Akash Vasisht, Murugan Ashwin, Kuldip Yadav, Donavon Ferreira",1680702403383,66208
preview," Rishi Dhawan, Atharva Taide, Harpreet Singh Bhatia, Matthew Short, Mohit Rathee",1680702496325,66208
preview,,1680702539436,66208
preview,All in readiness. Punjab would eye another explosive start. Boult has the ball in his hands.,1680703169923,66208
preview,,1680703235588,66208
preview,,1680703235588,66208
0.1," Boult to Prabhsimran, 1 run, looks to go hard at one outside off and stabs the ball down into the off-side to find the man at point mopping it up. They get a single. Looked to hit it too hard and hence couldn't time it ",1680703247450,66208
0.2," Boult to Dhawan, , slips one down leg, the batter misses the tuck and the keeper fumbles a little to give away an extra run. That slanted into the batter ",1680703300121,66208
0.2," Boult to Prabhsimran, no run, looks to drive and gets an inside edge. The man at square leg stops it with a dive ",1680703336584,66208
0.3," Boult to Prabhsimran, , and doesn't take too long for Prabhsimran to get moving. That was slanted across fuller and outside off, Prabhsimran gets under it and slams it over cover. Well timed ",1680703365859,66208
0.4," Boult to Prabhsimran, no run, looks to go hard at one outside off and chops the ball down to the man at slip. That was slanted across on a length outside off ",1680703396512,66208
0.5," Boult to Prabhsimran, no run, back of a length delivery, little kick on it and Prabhsimran hangs back to jab it down into the off-side. Harboured thoughts of a single before turning down the idea ",1680703426993,66208
0.6," Boult to Prabhsimran, no run, on a length, angles in, Prabhsimran gets behind the line of the delivery and defends it down into the deck ",1680703456413,66208
0.6,,1680703558122,66208
1.1," KM Asif to Dhawan, no run, slants away from the southpaw after landing on a length. Dhawan looks to throw his willow at that one and misses. No movement on that one ",1680703567123,66208
1.2," KM Asif to Dhawan, 2 runs, plays it late and punches it square of the wicket. Little slip from the fielder trying to fetch it back and they get a brace. Was sweetly timed ",1680703613531,66208
1.3," KM Asif to Dhawan, no run, and drives on the up! Firm shot. That was hit on top of the bounce and the man at mid-off cut it off ",1680703650728,66208
1.3, Look at RR line up - all the match winners and world class players. Destructive batting and experienced bowling and lucky Indian talent.,1680703650729,66208
1.4," KM Asif to Dhawan, 1 run, curtails his flash at a wide one a little and mistimes it wide of mid-off for a single. Was a slower length delivery well wide outside off and the batter just couldn't time it ",1680703693549,66208
1.5," KM Asif to Prabhsimran, , pick up and drop facility dished out by Prabhsimran like no one else. Was a length delivery on the pads, Prabhsimran got inside the line of the delivery and picked it off the pads to deposit it over deep backward square ",1680703741335,66208
1.5," KM Asif to Prabhsimran, , pick up and drop facility dished out by Prabhsimran like no one else. Was a length delivery on the pads, Prabhsimran got inside the line of the delivery and picked it off the pads to deposit it over deep backward square ",1680703741335,66208
1.6," KM Asif to Prabhsimran, no run, and some sort of respectability offered to the bowler as he stamps a back of a length delivery down into the deck. Played it late and under his nose ",1680703782829,66208
2.1," Boult to Dhawan, no run, little bit of angle into the batter and has been stabbed down into the off-side off the shoulder off the blade ",1680703849072,66208
2.2," Boult to Dhawan, , some superb timing from the skipper! Angles in from a length, Dhawan takes it from the sticks and whips the delivery down to square leg for a four ",1680703882396,66208
2.3,"Boult to Dhawan, , a flat deck and Dhawan is relishing even on good balls. A short of a length delivery outside off, Dhawan hangs back and punches it to thread the ball between cover point and point for a four. Boult unable to find any movement off the deck or in the air",1680703924852,66208
2.4," Boult to Dhawan, no run, and punches it again but this time the man at cover point dives to stop it ",1680703961102,66208
2.5," Boult to Dhawan, 1 run, slashes and takes the aerial route. Gets the ball down to third man on a bounce. Would be disappointed as he missed out there ",1680704011658,66208
2.6," Boult to Prabhsimran, 1 run, back of a length delivery, outside off, Prabhsimran guides the ball down to deep third man for a single. The slips were taken away before this ball ",1680704055993,66208
2.6,Dhawan looks in ominous touch.,1680704058993,66208
3.1," KM Asif to Prabhsimran, , that's slapped! Dances down, KM Asif digs it in but he gets the freedom to slap it over mid-off. Punjab mean business ",1680704112512,66208
3.2," KM Asif to Prabhsimran, no run, banged in short, the ball takes off and Samson fumbles behind the sticks before recovering in time. That was a good effort ball ",1680704149095,66208
3.3," KM Asif to Prabhsimran, , wow! That was a very good ball. Banged in, cramped for room. Prabhsimran hopped up and just steered the ball close to his body to get it past point and third man for a four ",1680704187600,66208
3.3, Expect a RUN FEST today!,1680704187601,66208
3.4," KM Asif to Prabhsimran, , you don't want to be soothsayer while watching this game! He was waiting for this short ball and then just dismissed it over deep square for a sixer. Massive hit indeed. Got hold of the delivery and sent it well over the fence ",1680704236570,66208
3.5," KM Asif to Prabhsimran, no run, and better from KM Asif as he pitched it up a little. Prabhsimran was again hanging back and mistimes the length delivery back to the bowler. Looked to flay it away sans much feet movement ",1680704276789,66208
3.6," KM Asif to Prabhsimran, , short, wide, Prabhsimran looks to hop up and slash it but misses ",1680704315047,66208
3.6," KM Asif to Prabhsimran, , chips down the track, gets to the landing of the ball and smashes it past the dive of the man at cover for a four ",1680704360464,66208
3.6,,1680704451619,66208
4.1," Ashwin to Dhawan, 1 run, dances down and heaves it down to deep mid for a single. ",1680704461447,66208
4.2," Ashwin to Prabhsimran, , fifty for this dynamic new duo at the top for Punjab. Prabhsimran sits down, takes on the tossed up delivery and slog sweeps it past the man at deep mid for a four ",1680704494986,66208
4.3," Ashwin to Prabhsimran, , and he is taking on Ashwin. Waits for the tossed up delivery, gets under it and lifts it over mid-off for a four. Just landed short of the long-off fence. Prabhsimran has started off brilliantly ",1680704532051,66208
4.3," Ashwin to Prabhsimran, , and he is taking on Ashwin. Waits for the tossed up delivery, gets under it and lifts it over mid-off for a four. Just landed short of the long-off fence. Prabhsimran has started off brilliantly ",1680704532051,66208
4.4," Ashwin to Prabhsimran, , walks across, goes for the slog sweep and misses. Has been wided as it was down leg ",1680704579364,66208
4.4,The ball seems to be wet. Ain't going to be easy.,1680704582364,66208
4.4," Ashwin to Prabhsimran, 1 run, flatter one, outside off, Prabhsimran punches it down to long-on for a single ",1680704634997,66208
4.5," Ashwin to Dhawan, no run, chops a flatter down and finds the man at short third man ",1680704660550,66208
4.6," Ashwin to Dhawan, no run, flatter one, fuller one, evokes 'super ma, super ma' comments from the skipper as Dhawan jammed it down to cover. A quiet end to the over which started off on a good note for Punjab ",1680704681836,66208
