match_id,inning_id,team_name,team_shortname,bowl_id,bowl_name,overs,maidens,runs,dots,wickets,economy,no_balls,wides,isOverseas
66176,1,Delhi Capitals,DC,10952,Khaleel Ahmed,4.0,0,30,0,2,7.5,0,1,False
66176,1,Delhi Capitals,DC,10754,Mukesh Kumar,4.0,0,34,0,0,8.5,0,1,False
66176,1,Delhi Capitals,DC,13494,Chetan Sakariya,4.0,0,53,0,2,13.2,0,3,False
66176,1,Delhi Capitals,DC,8808,Axar,4.0,0,38,0,1,9.5,0,0,False
66176,1,Delhi Capitals,DC,8292,Kuldeep Yadav,4.0,0,35,0,1,8.8,0,0,False
66176,2,Lucknow Super Giants,LSG,10952,Khaleel Ahmed,4.0,0,30,0,2,7.5,0,1,False
66176,2,Lucknow Super Giants,LSG,10754,Mukesh Kumar,4.0,0,34,0,0,8.5,0,1,False
66176,2,Lucknow Super Giants,LSG,13494,Chetan Sakariya,4.0,0,53,0,2,13.2,0,3,False
66176,2,Lucknow Super Giants,LSG,8808,Axar,4.0,0,38,0,1,9.5,0,0,False
66176,2,Lucknow Super Giants,LSG,8292,Kuldeep Yadav,4.0,0,35,0,1,8.8,0,0,False
