match_id,inning_id,team_name,team_shortname,bat_id,bat_name,runs,balls,dots,fours,sixes,strikeRate,outDesc,bowlerId,wicketCode,isOverseas
66264,1,Lucknow Super Giants,LSG,8733,Rahul,74,56,0,8,1,132.14,c (sub)Nathan Ellis b Arshdeep Singh,13217,CAUGHT,False
66264,1,Lucknow Super Giants,LSG,8440,K Mayers,29,23,0,1,3,126.09,c Harpreet Singh b Harpreet Brar,14452,CAUGHT,True
66264,1,Lucknow Super Giants,LSG,9427,Deepak Hooda,2,3,0,0,0,66.67,lbw b Raza,9354,LBW,False
66264,1,Lucknow Super Giants,LSG,11311,Krunal Pandya,18,17,0,2,0,105.88,c Shahrukh Khan b Rabada,9585,CAUGHT,False
66264,1,Lucknow Super Giants,LSG,9406,Pooran,0,1,0,0,0,0.0,c Shahrukh Khan b Rabada,9585,CAUGHT,True
66264,1,Lucknow Super Giants,LSG,8989,Stoinis,15,11,0,0,2,136.36,c Jitesh Sharma b Sam Curran,10420,CAUGHT,True
66264,1,Lucknow Super Giants,LSG,13907,Ayush Badoni,5,6,0,0,0,83.33,not out,0,,False
66264,1,Lucknow Super Giants,LSG,8925,K Gowtham,1,2,0,0,0,50.0,c Raza b Sam Curran,10420,CAUGHT,False
66264,1,Lucknow Super Giants,LSG,15749,Yudhvir Singh,0,1,0,0,0,0.0,c Shahrukh Khan b Sam Curran,10420,CAUGHT,False
66264,1,Lucknow Super Giants,LSG,14659,Ravi Bishnoi,3,1,0,0,0,300.0,not out,0,,False
66264,1,Lucknow Super Giants,LSG,9781,Avesh Khan,0,0,0,0,0,0.0,,0,,False
66264,1,Lucknow Super Giants,LSG,8383,Mark Wood,0,0,0,0,0,0.0,,0,,True
66264,2,Punjab Kings,PBKS,13914,Atharva Taide,0,3,3,0,0,0.0,c Avesh Khan b Yudhvir Singh,15749,CAUGHT,False
66264,2,Punjab Kings,PBKS,14254,Prabhsimran Singh,4,4,3,1,0,100.0,b Yudhvir Singh,15749,BOWLED,False
66264,2,Punjab Kings,PBKS,9456,Matthew Short,34,22,10,5,1,154.55,c Stoinis b K Gowtham,8925,CAUGHT,True
66264,2,Punjab Kings,PBKS,6322,Harpreet Singh Bhatia,22,22,10,3,0,100.0,c Yudhvir Singh b Krunal Pandya,11311,CAUGHT,False
66264,2,Punjab Kings,PBKS,9354,Sikandar Raza,57,41,17,4,3,139.02,c Stoinis b Ravi Bishnoi,14659,CAUGHT,True
66264,2,Punjab Kings,PBKS,10420,Sam Curran,6,6,3,1,0,100.0,c Krunal Pandya b Ravi Bishnoi,14659,CAUGHT,True
66264,2,Punjab Kings,PBKS,10214,Jitesh Sharma,2,4,2,0,0,50.0,c Rahul b Mark Wood,8383,CAUGHT,False
66264,2,Punjab Kings,PBKS,10226,Shahrukh Khan,23,10,2,1,2,230.0,not out,0,,False
66264,2,Punjab Kings,PBKS,14452,Harpreet Brar,6,4,1,1,0,150.0,c Pooran b Mark Wood,8383,CAUGHT,False
66264,2,Punjab Kings,PBKS,9585,Kagiso Rabada,0,1,1,0,0,0.0,not out,0,,True
66264,2,Punjab Kings,PBKS,12087,Rahul Chahar,0,0,0,0,0,0.0,,0,,False
66264,2,Punjab Kings,PBKS,13217,Arshdeep Singh,0,0,0,0,0,0.0,,0,,False
