over_number,commentary_data,timestamp,match_id
preview," Squad: Kyle Mayers, KL Rahul(c), Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Jaydev Unadkat, Mark Wood, Ravi Bishnoi, Avesh Khan, Amit Mishra, Ayush Badoni, Daniel Sams, Prerak Mankad, Swapnil Singh, Krishnappa Gowtham, Manan Vohra, Quinton de Kock, Naveen-ul-Haq, Yash Thakur, Romario Shepherd, Yudhvir Singh Charak, Karan Sharma, Mayank Yadav",1681481184568,66264
preview," Squad: Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Kagiso Rabada, Arshdeep Singh, Rahul Chahar, Sikandar Raza, Harpreet Singh Bhatia,  Atharva Taide, Gurnoor Brar, Baltej Singh, Liam Livingstone, Vidhwath Kaverappa, Nathan Ellis, Mohit Rathee, Shivam Singh",1681481463833,66264
preview,,1681481484384,66264
preview,,1681481484394,66264
preview," Whisper it slowly but the Ekana Cricket Stadium is looking like a real fortress for LSG. They smashed Delhi on a red soil wicket and used spin to win against Sunrisers. Two thumping home wins, on two very different kinds of surfaces - always the sign of a team in full swing. And they head into this game full of confidence, after chasing down 212 against Bangalore in Bangalore in that thrilling contest. Their overseas batters Marcus Stoinis and Nicholas Pooran are firing, their bowlers are bowling full tilt. The only missing ingredient has been skipper KL Rahul getting some runs, maybe that too could happen today…",1681562947716,66264
preview,"Opponents Punjab started the 2023 IPL season with two wins - the first time they won back-to-back since 2020. However, they have slumped to consecutive defeats now with a rather tepid batting performance in both those games. It has been a case of Shikhar Dhawan or bust for PBKS this season, with the odd contributions from Prabhsimran Singh and Bhanuka Rajapaksa. Their batting order needs to really push their weight now, and the potential inclusion of Liam Livingstone could do them a world of good. Bowling has been better for PBKS this season, especially death bowling but a little more from Kagiso Rabada and Rahul Chahar would be helpful. We’re not too far away from the toss, stick around for toss and team updates…. and of course the pitch report!",1681563215122,66264
preview,Early update from  who is at the venue suggests we have a patchy green pitch on offer today. Nathan Ellis and Romario Shepherd bowling on the side wickets at the moment.,1681563405761,66264
preview," The preparation is the same for me personally no matter what tournament. I believe in the processes that I’ve followed for the last 3-4 years. No difference in the way I prepare because I’ve played International cricket, because I believe I’ve played Internationals because of these processes. Personally, I prefer playing top-order like I have in domestic cricket but I like to play the situation more than the batting number.",1681564628750,66264
preview,"Big update coming in from Lucknow, ",1681564915824,66264
preview," It's hot but not too much wind. Short hit on the leg side, straight boundaries are the longest. This is a fresh wicket but it looks tired. It looks specky, some green patches but some very dry areas. It is a  expect the ball to come on better on this track.",1681565306873,66264
preview,,1681565436776,66264
preview,,1681565442356,66264
preview," We'll bowl first. Something we haven't done all season so just needed a change up. Also our first toss that we have won this season. Shilkhar picked up an injury last game, don't know how bad it is but hopefully he won't be out long. His absence is huge, we've got two Indian batters coming in and Raza is back in the XI. The conditions looks good",1681565447936,66264
preview," First game on this strip, anything would have worked. It is exciting to challenge ourselves on different conditions. It is our first season here, so each game we'll assess and modify. Every game we make a few changes, settle on a 12-13 and take a call depending on the game. Each game we have turned up and we have been challenged every time, but players have found answers. Everyone is enjoying the game and there is a good vibe around, really happy with the support we have got out here.",1681565527140,66264
preview," (Playing XI): Atharva Taide, Matthew Short, Harpreet Singh Bhatia, Sikandar Raza, Jitesh Sharma(w), Shahrukh Khan, Sam Curran(c), Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh",1681565894201,66264
preview," (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Avesh Khan, Yudhvir Singh Charak, Mark Wood, Ravi Bishnoi",1681565947080,66264
preview,,1681565949496,66264
preview,"Amit Mishra, Jaydev Unadkat, K Gowtham, Prerak Mankad, Daniel Sams",1681566428543,66264
preview,"Prabhsimran Singh, Nathan Ellis, Mohit Rathee, Rishi Dhawan",1681566468476,66264
preview,"Right, the LSG openers are out in the middle. A very inexperienced looking PBKS side, led by Sam Curran here. Let's see what they can do against one of the favourites of the competition....",1681567088908,66264
preview,,1681567273325,66264
preview,,1681567273325,66264
0.1," Short to Rahul, 1 run, loopy delivery on middle, just a sighter for Rahul to push down to long-on and get going ",1681567280233,66264
0.2," Short to Mayers, no run, floated up nicely on middle, pushed back to the bowler ",1681567303904,66264
