over_number,commentary_data,timestamp,match_id
preview," Squad: Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Arshad Khan, Tim David, Tristan Stubbs, Hrithik Shokeen, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Jofra Archer, Sandeep Warrier, Vishnu Vinod, Riley Meredith, Ramandeep Singh, Shams Mulani, Arjun Tendulkar, Nehal Wadhera, Akash Madhwal, Duan Jansen, Dewald Brevis, Raghav Goyal",1681135843629,66243
preview," Squad: Prithvi Shaw, David Warner(c), Manish Pandey, Rilee Rossouw, Lalit Yadav, Axar Patel, Rovman Powell, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mukesh Kumar, Khaleel Ahmed, Aman Hakim Khan, Sarfaraz Khan, Ishant Sharma, Praveen Dubey, Mitchell Marsh, Lungi Ngidi, Philip Salt, Kamlesh Nagarkoti, Mustafizur Rahman, Chetan Sakariya, Ripal Patel, Yash Dhull, Vicky Ostwal",1681136017221,66243
preview,,1681136064683,66243
preview,,1681136064693,66243
preview," Hello, hello! It's game 16. Two teams that are yet to taste a win this season will lock horns tonight. While Mumbai picked just 5 wickets from 2 games, Delhi claimed 14 from 3 games so far. As if that wasn't annoying enough, both teams were completely outplayed, which in turn, had a massive toll on their net run rate as well. One positive to look forward to from a game's point of view, however, is that one team will surely get off the mark tonight. And yes, we expect no weather interruptions for the rest of the evening as DC get set to host one of the most successful IPL side over the years, the Mumbai Indians. Ball one in 60...",1681217404786,66243
preview," Will Jofra Archer play tonight? He missed the last game due to a niggle, but early indications are that he might slot back into the XI and will most likely replace Jason Behrendorff. They might also bring in Sandeep Warrier in place of Arshad Khan. That said, a lot depends on the result of the toss and the nature of the surface of course.",1681218163987,66243
preview," Sarfaraz Khan to play? Phil Salt to make his IPL debut? Would they be tempted to give a chance to Yash Dhull? With 3 losses from 3 games, DC are expected to make a few changes tonight. Manish Pandey, Prithvi Shaw (played as a impact sub last game), and Rilee Rossouw seem the most likeliest to make way should the hosts decide to change certain combinations.",1681218469581,66243
preview,"(On having a good time with the bat) If you get a good start in the first match, then your confidence rises going ahead in the tournament. There is only one thing in mind now as how I can help our team to win matches. Last year it was my first season of IPL, I batted well but I couldn’t finish a few matches for the team. This year my goal is to play more impactful knocks. (On scoring around 400 runs last season) Playing for a franchise like Mumbai Indians and scoring runs gives you confidence, the important thing is to be consistent. Our preparation has been good but partnerships are required to post a big total.",1681219474794,66243
preview,"We got a great bunch of guys in the camp, it's a very pleasant weather as you mentioned. I think we all know we need some more runs on the board, our whole performance has not been great at the moment. The guys need to believe in their ability, and I am pretty sure with the right temperament and attitude we can eventually cross the line. Both the teams are under pressure, we haven't got off to a winning start, so tonight is a big pressure game. It's a massive game in front of our home crowd, hopefully we can put up a good performance. It's good to have that camaraderie in the team.",1681219482569,66243
preview," ""The dimensions are quite unique. 60 metres, the shorter of the two square boundaries and 70 metres on the other side. Down the ground it is 73 metres. Lot of grass halfway down in the middle of the pitch and around the 3-4 metre length, a bit of patchy grass and a bit of bare patches which could mean a bit of indifferent bounce which could be a challenge. The important thing for the bowlers is to hit those bare pitches right and consistently. Quick outfield and wind to play a factor tonight,"" reckon I0$ and I1$",1681219818379,66243
