match_id,inning_id,team_name,team_shortname,bat_id,bat_name,runs,balls,dots,fours,sixes,strikeRate,outDesc,bowlerId,wicketCode,isOverseas
66250,1,Rajasthan Royals,RR,13940,Yashasvi Jaiswal,10,8,0,2,0,125.0,c Shivam Dube b Tushar Deshpande,11307,CAUGHT,False
66250,1,Rajasthan Royals,RR,2258,Jos Buttler,52,36,0,1,3,144.44,b Moeen,6692,BOWLED,True
66250,1,Rajasthan Royals,RR,13088,Padikkal,38,26,0,5,0,146.15,c Conway b Ravindra Jadeja,587,CAUGHT,False
66250,1,Rajasthan Royals,RR,8271,Samson,0,2,0,0,0,0.0,b Ravindra Jadeja,587,BOWLED,False
66250,1,Rajasthan Royals,RR,1593,Ashwin,30,22,0,1,2,136.36,c Magala b Akash Singh,14696,CAUGHT,False
66250,1,Rajasthan Royals,RR,9789,Hetmyer,30,18,0,2,2,166.67,not out,0,,True
66250,1,Rajasthan Royals,RR,14691,Dhruv Jurel,4,6,0,0,0,66.67,c Shivam Dube b Akash Singh,14696,CAUGHT,False
66250,1,Rajasthan Royals,RR,8313,Holder,0,1,0,0,0,0.0,c Conway b Tushar Deshpande,11307,CAUGHT,True
66250,1,Rajasthan Royals,RR,8642,Zampa,1,1,0,0,0,100.0,run out (M Theekshana/Dhoni),0,RUNOUT,True
66250,1,Rajasthan Royals,RR,14336,Kuldeep Sen,0,0,0,0,0,0.0,,0,,False
66250,1,Rajasthan Royals,RR,8356,Sandeep Sharma,0,0,0,0,0,0.0,,0,,False
66250,1,Rajasthan Royals,RR,7910,Chahal,0,0,0,0,0,0.0,,0,,False
66250,2,Chennai Super Kings,CSK,11813,Ruturaj Gaikwad,8,10,6,1,0,80.0,c Yashasvi Jaiswal b Sandeep Sharma,8356,CAUGHT,False
66250,2,Chennai Super Kings,CSK,9838,Devon Conway,50,38,11,6,0,131.58,c Yashasvi Jaiswal b Chahal,7910,CAUGHT,True
66250,2,Chennai Super Kings,CSK,1447,Ajinkya Rahane,31,19,4,2,1,163.16,lbw b Ashwin,1593,LBW,False
66250,2,Chennai Super Kings,CSK,11195,Shivam Dube,8,9,4,1,0,88.89,lbw b Ashwin,1593,LBW,False
66250,2,Chennai Super Kings,CSK,6692,Moeen Ali,7,10,5,0,0,70.0,c Sandeep Sharma b Zampa,8642,CAUGHT,True
66250,2,Chennai Super Kings,CSK,6311,Ambati Rayudu,1,2,1,0,0,50.0,c Hetmyer b Chahal,7910,CAUGHT,False
66250,2,Chennai Super Kings,CSK,587,Ravindra Jadeja,25,15,3,1,2,166.67,not out,0,,False
66250,2,Chennai Super Kings,CSK,265,MS Dhoni,32,17,3,1,3,188.24,not out,0,,False
66250,2,Chennai Super Kings,CSK,10172,Sisanda Magala,0,0,0,0,0,0.0,,0,,True
66250,2,Chennai Super Kings,CSK,18504,Maheesh Theekshana,0,0,0,0,0,0.0,,0,,True
66250,2,Chennai Super Kings,CSK,11307,Tushar Deshpande,0,0,0,0,0,0.0,,0,,False
66250,2,Chennai Super Kings,CSK,14696,Akash Singh,0,0,0,0,0,0.0,,0,,False
