match_id,inning_id,team_name,team_shortname,bat_id,bat_name,runs,balls,dots,fours,sixes,strikeRate,outDesc,bowlerId,wicketCode,isOverseas
66211,1,Kolkata Knight Riders,KKR,13213,Gurbaz,57,44,0,6,3,129.55,c Akash Deep b Karn Sharma,1844,CAUGHT,True
66211,1,Kolkata Knight Riders,KKR,10917,Venkatesh Iyer,3,7,0,0,0,42.86,b Willey,6592,BOWLED,False
66211,1,Kolkata Knight Riders,KKR,6319,Mandeep,0,1,0,0,0,0.0,b Willey,6592,BOWLED,False
66211,1,Kolkata Knight Riders,KKR,9204,Nitish Rana,1,5,0,0,0,20.0,c Karthik b M Bracewell,9551,CAUGHT,False
66211,1,Kolkata Knight Riders,KKR,10896,Rinku Singh,46,33,0,2,3,139.39,c Karthik b Harshal Patel,8175,CAUGHT,False
66211,1,Kolkata Knight Riders,KKR,7736,Russell,0,1,0,0,0,0.0,c Kohli b Karn Sharma,1844,CAUGHT,True
66211,1,Kolkata Knight Riders,KKR,8683,Thakur,68,29,0,9,3,234.48,c Maxwell b Siraj,10808,CAUGHT,False
66211,1,Kolkata Knight Riders,KKR,2276,Narine,0,1,0,0,0,0.0,not out,0,,True
66211,1,Kolkata Knight Riders,KKR,1858,Umesh,6,2,0,1,0,300.0,not out,0,,False
66211,1,Kolkata Knight Riders,KKR,1057,Southee,0,0,0,0,0,0.0,,0,,True
66211,1,Kolkata Knight Riders,KKR,12926,Chakaravarthy,0,0,0,0,0,0.0,,0,,False
66211,1,Kolkata Knight Riders,KKR,36487,Suyash Sharma,0,0,0,0,0,0.0,,0,,False
66211,2,Royal Challengers Bangalore,RCB,1413,Virat Kohli,21,18,9,3,0,116.67,b Narine,2276,BOWLED,False
66211,2,Royal Challengers Bangalore,RCB,7825,Faf du Plessis,23,12,5,2,2,191.67,b Chakaravarthy,12926,BOWLED,True
66211,2,Royal Challengers Bangalore,RCB,9551,Michael Bracewell,19,18,7,1,1,105.56,c Nitish Rana b Thakur,8683,CAUGHT,True
66211,2,Royal Challengers Bangalore,RCB,7662,Glenn Maxwell,5,7,5,1,0,71.43,b Chakaravarthy,12926,BOWLED,True
66211,2,Royal Challengers Bangalore,RCB,8175,Harshal Patel,0,2,2,0,0,0.0,b Chakaravarthy,12926,BOWLED,False
66211,2,Royal Challengers Bangalore,RCB,14606,Shahbaz Ahmed,1,5,4,0,0,20.0,c Thakur b Narine,2276,CAUGHT,False
66211,2,Royal Challengers Bangalore,RCB,145,Dinesh Karthik,9,8,2,1,0,112.5,c Chakaravarthy b Suyash Sharma,36487,CAUGHT,False
66211,2,Royal Challengers Bangalore,RCB,13135,Anuj Rawat,1,5,4,0,0,20.0,c Narine b Suyash Sharma,36487,CAUGHT,False
66211,2,Royal Challengers Bangalore,RCB,6592,David Willey,20,20,8,2,0,100.0,not out,0,,True
66211,2,Royal Challengers Bangalore,RCB,1844,Karn Sharma,1,3,2,0,0,33.33,c Nitish Rana b Suyash Sharma,36487,CAUGHT,False
66211,2,Royal Challengers Bangalore,RCB,14726,Akash Deep,17,8,2,2,1,212.5,c and b Chakaravarthy,12926,CAUGHTBOWLED,False
66211,2,Royal Challengers Bangalore,RCB,10808,Mohammed Siraj,0,0,0,0,0,0.0,,0,,False
