over_number,commentary_data,timestamp,match_id
preview,"RCB were terrific against MI the other day as they kickstarted their campaign in style. Their pacers made the new ball talk, Karn Sharma played a crucial role in the absence of Hasaranga, and then the openers just blew the opposition bowling away. They will miss Reece Topley though after he injured his shoulder in that game. David Willey might replace him today.",1680785244402,66211
preview," Apart from Topley's absence, another challenge for RCB would be facing high-quality spin in the form of Sunil Narine and Varun Chakravarthy. The two openers, Faf du Plessis and Virat Kohli - who set off the fireworks in Bangalore - like pace on the ball. KKR might consider using spin against them early. Both Narine and Chakravarthy have good records against Kohli, while Umesh goes at 10.5rpo against him.",1680785669889,66211
preview,"Nitish Rana admitted that there was a lot to learn in KKR's opening defeat against PBKS. He went with his gut feeling and used just the five bowlers in that game, overlooking options like Andre Russell and Anukul Roy. He'll have to be at the top of his game today. And so will the batting lineup. KKR have signed Jason Roy as a replacement player with Shreyas Iyer and Shakib Al Hasan ruled out, but Roy won't be available in this game. So it's unlikely there's going to be any changes in the batting order after just one failure. David Wiese coming in for Tim Southee could be an option worth exploring though, with Lockie Ferguson still doubtful.",1680786120124,66211
preview,"The square boundaries are pretty short at the Eden Gardens - one of them being 58 meters, and the bigger one at 70 meters. Straight boundary is slightly longer at 75 meters from one end. 195 is the average first innings score here over the last nine matches and Danny Morrison, doing the , reckons the team batting first will need to get around that kind of score on this pitch.",1680786242026,66211
preview," The RCB middle order this season looks fragile, will be interesting to see KKR spinners take early wickets and put the RCB middle order to test",1680786242027,66211
preview, RCB's top order vs KKR's spinners might decide the fate of this match.,1680786242132,66211
preview," Saurabh Dewangan, I dont think the middle order is fragile, thats a bit harsh although it would be interesting to see them tested. Not to forget about Bracewell whos been in excellent form and scored a hundred recently in a practice game.",1680786242237,66211
preview," Being RCB is not easy, you have likes of Maxwell, Bracewell, DK + 2 Indian domestic players in the middle order still people call it 'fragile'. Saurabh.",1680786242342,66211
preview,,1680787046623,66211
preview,Going to have a bowl. Bit of a misunderstanding with the accent there (confusion at the toss). Was dew last night. Hoping it will get skiddy in the second innings. That's a long way away. Today is a completely new game. Really motivated to put in a good performance. Forced change with Topley being injured. Willey comes in.,1680787850800,66211
preview, Was looking to bowl as well because of the dew factor. ,1680787927802,66211
preview,"Faf apparently called heads at the toss, and it came as heads, but it seemed like the match referee couldn't hear him, hence the little bit of confusion. Sanjay Manjrekar did hear the call though, and confirmed it was Faf who won it.",1680787979859,66211
