over_number,commentary_data,timestamp,match_id
preview," Can't get enough of this, can you? Such hectic stuff over the last few days with one thriller after another, and you keep coming back for more. IPL season is well and truly on. Hello and welcome to our coverage of Match 18 of the tournament. It's Punjab Kings taking on defending champs Gujarat Titans in Mohali. Both teams have had identical results so far, winning their first two matches before losing the third. Now it's time to go their separate ways.",1681390136487,66253
preview,"Gujarat come into this game after being on the receiving end of the most incredible IPL heist. They were on course for a third straight win before Rinku Singh happened. And the rest is history. They'll be eager to bounce back quickly, and will be glad to have Hardik Pandya back. The Gujarat captain missed the previous game as he was unwell, but he returns today.",1681390516540,66253
preview,Punjab were dismal with the bat in their previous game and even one of Shikhar Dhawan's best IPL knocks couldn't bail them out. The arrival of Liam Livingstone might just be the boost they need to ease the burden on their top three who have done all of the heavy lifting so far. Punjab also have the option to bring in Kagiso Rabada for Nathan Ellis.,1681390681913,66253
preview," ""The pitch is an absolute beauty, not for the bowlers but for the batters,"" says Murali Karthik. ""Quite a good covering of grass here,"" adds Chris Morris. ""Would probably look to bowl first. Big ground, lots of pockets, and batters will have to do a lot of running.""",1681390833594,66253
preview,"One of the square boundaries is 74 meters, and the other one is 67 meters today. Straight down the ground is 74 meters on one end.",1681391138121,66253
preview," Feels good to play at this venue, we have had some good games here, and also a few bad ones. As a player I enjoy a lot playing at this ground and I'm also enjoying playing for Gujarat Titans. For the first time, Gujarat is playing at different grounds and different pitches across India. I was the Player of the Match the first time I played in Mohali. Lot of memories here. I always try to focus on my strengths, the size of the grounds doesn't matter. I try to bowl in right areas. I have worked on my batting and I get a lot of opportunity at the Titans (in the nets and in the match).",1681391680373,66253
preview," Happy that I have been contributing for the team. We are not going with the results, we are focusing on what things to be done right, taking forward according to that. Getting used to the situation, adapting to different conditions, different bowlers and how to tactically move forward, I am learning those things with every game. I haven't played with Kohli yet, but I will enjoy talking to him once we play against them (RCB). I had a conversation with Kane Williamson as well, picking up things from great minds. Very happy to have conversations with such legends of the game, grateful for these opportunities.",1681392163974,66253
preview, Hope GT doesnt drop Yash Dayal... Stuart Broad and Ben Stokes went on to lead England after their nightmare overs in T20 WCs. Not comparing Dayal with those 2 but want to explain that one bad over cant define a bowler's career !!,1681392163975,66253
preview,"Here's some news for you. . He receives his cap in the huddle and is congratulated by his teammates. Mohit has a good record against Dhawan, getting him out four times in 10 innings.",1681392341514,66253
preview,Dhawan and Hardik are ready and waiting for the toss. Heads is the call from Hardik. And it's heads.,1681392609139,66253
preview,,1681392627160,66253
preview," Bowling first. Just looks like a good wicket, and from whatever I've seen it's good to chase. Was a one-in-a-million defeat. We are a kind of team that takes it with a smile. Played good cricket until that last over. It happens. It's a fresh game. We'll come out and smile, and throw some punches. I don't know (any changes?). It's there in the paper.",1681392645181,66253
preview, Doesn't bother us. Were looking to bowl first. We have been playing good cricket. Quite normal to go through this in cricket. Won't be the first time or the last (loss against SRH). Looking forward to put up a great show. ,1681392728664,66253
preview," (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little",1681392866326,66253
preview," (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh",1681392946775,66253
preview,,1681392952511,66253
