match_id,inning_id,team_name,team_shortname,bat_id,bat_name,runs,balls,dots,fours,sixes,strikeRate,outDesc,bowlerId,wicketCode,isOverseas
66253,1,Punjab Kings,PBKS,14254,Prabhsimran,0,2,0,0,0,0.0,c Rashid Khan b Shami,7909,CAUGHT,False
66253,1,Punjab Kings,PBKS,1446,Dhawan,8,8,0,2,0,100.0,c Alzarri Joseph b Joshua Little,11128,CAUGHT,False
66253,1,Punjab Kings,PBKS,9456,Matthew Short,36,24,0,6,1,150.0,b Rashid Khan,10738,BOWLED,True
66253,1,Punjab Kings,PBKS,7869,B Rajapaksa,20,26,0,1,0,76.92,c Shubman Gill b Alzarri Joseph,11220,CAUGHT,True
66253,1,Punjab Kings,PBKS,10214,Jitesh Sharma,25,23,0,5,0,108.7,c W Saha b Mohit Sharma,8181,CAUGHT,False
66253,1,Punjab Kings,PBKS,10420,Sam Curran,22,22,0,1,1,100.0,c Shubman Gill b Mohit Sharma,8181,CAUGHT,True
66253,1,Punjab Kings,PBKS,10226,Shahrukh Khan,22,9,0,1,2,244.44,run out (Miller/W Saha),0,RUNOUT,False
66253,1,Punjab Kings,PBKS,14452,Harpreet Brar,8,5,0,0,1,160.0,not out,0,,False
66253,1,Punjab Kings,PBKS,8616,Rishi Dhawan,1,1,0,0,0,100.0,run out (W Saha),0,RUNOUT,False
66253,1,Punjab Kings,PBKS,9585,Rabada,0,0,0,0,0,0.0,,0,,True
66253,1,Punjab Kings,PBKS,13217,Arshdeep Singh,0,0,0,0,0,0.0,,0,,False
66253,1,Punjab Kings,PBKS,12087,Rahul Chahar,0,0,0,0,0,0.0,,0,,False
66253,2,Gujarat Titans,GT,1465,Wriddhiman Saha,30,19,7,5,0,157.89,c Matthew Short b Rabada,9585,CAUGHT,False
66253,2,Gujarat Titans,GT,11808,Shubman Gill,67,49,12,7,1,136.73,b Sam Curran,10420,BOWLED,False
66253,2,Gujarat Titans,GT,13866,Sai Sudharsan,19,20,8,2,0,95.0,c Prabhsimran b Arshdeep Singh,13217,CAUGHT,False
66253,2,Gujarat Titans,GT,9647,Hardik Pandya,8,11,6,1,0,72.73,c Sam Curran b Harpreet Brar,14452,CAUGHT,False
66253,2,Gujarat Titans,GT,6349,David Miller,17,18,6,1,0,94.44,not out,0,,True
66253,2,Gujarat Titans,GT,9693,Rahul Tewatia,5,2,0,1,0,250.0,not out,0,,False
66253,2,Gujarat Titans,GT,10738,Rashid Khan,0,0,0,0,0,0.0,,0,,True
66253,2,Gujarat Titans,GT,11220,Alzarri Joseph,0,0,0,0,0,0.0,,0,,True
66253,2,Gujarat Titans,GT,7909,Mohammed Shami,0,0,0,0,0,0.0,,0,,False
66253,2,Gujarat Titans,GT,8181,Mohit Sharma,0,0,0,0,0,0.0,,0,,False
66253,2,Gujarat Titans,GT,11128,Joshua Little,0,0,0,0,0,0.0,,0,,True
